ATC Code,ATC Name,URL
J05AD,Phosphonic acid derivatives,https://atcddd.fhi.no//atc_ddd_index/?code=J05AD&showdescription=no
J05AE,Protease inhibitors,https://atcddd.fhi.no//atc_ddd_index/?code=J05AE&showdescription=no
J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF&showdescription=no
J05AG,Non-nucleoside reverse transcriptase inhibitors,https://atcddd.fhi.no//atc_ddd_index/?code=J05AG&showdescription=no
J05AH,Neuraminidase inhibitors,https://atcddd.fhi.no//atc_ddd_index/?code=J05AH&showdescription=no
J05AJ,Integrase inhibitors,https://atcddd.fhi.no//atc_ddd_index/?code=J05AJ&showdescription=no
J05AP,Antivirals for treatment of HCV infections,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP&showdescription=no
J05AR,"Antivirals for treatment of HIV infections, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR&showdescription=no
J05AX,Other antivirals,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX&showdescription=no
J05AA01,metisazone,https://atcddd.fhi.no//atc_ddd_index/?code=J05AA01&showdescription=yes
J05AB01,aciclovir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AB01&showdescription=yes
J05AB02,idoxuridine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AB02&showdescription=yes
J05AB03,vidarabine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AB03&showdescription=yes
J05AB06,ganciclovir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AB06&showdescription=yes
J05AB09,famciclovir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AB09&showdescription=yes
J05AB11,valaciclovir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AB11&showdescription=yes
J05AB12,cidofovir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AB12&showdescription=yes
J05AB13,penciclovir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AB13&showdescription=yes
J05AB14,valganciclovir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AB14&showdescription=yes
J05AB15,brivudine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AB15&showdescription=yes
J05AB16,remdesivir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AB16&showdescription=yes
J05AB17,brincidofovir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AB17&showdescription=yes
J05AB18,molnupiravir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AB18&showdescription=yes
J05AC02,rimantadine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AC02&showdescription=yes
J05AC03,tromantadine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AC03&showdescription=yes
J05AD01,foscarnet,https://atcddd.fhi.no//atc_ddd_index/?code=J05AD01&showdescription=yes
J05AD02,fosfonet,https://atcddd.fhi.no//atc_ddd_index/?code=J05AD02&showdescription=yes
J05AE01,saquinavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AE01&showdescription=yes
J05AE02,indinavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AE02&showdescription=yes
J05AE03,ritonavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AE03&showdescription=yes
J05AE04,nelfinavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AE04&showdescription=yes
J05AE05,amprenavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AE05&showdescription=yes
J05AE07,fosamprenavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AE07&showdescription=yes
J05AE08,atazanavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AE08&showdescription=yes
J05AE09,tipranavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AE09&showdescription=yes
J05AE10,darunavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AE10&showdescription=yes
J05AE16,ensitrelvir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AE16&showdescription=yes
J05AE30,nirmatrelvir and ritonavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AE30&showdescription=yes
J05AF01,zidovudine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF01&showdescription=yes
J05AF02,didanosine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF02&showdescription=yes
J05AF03,zalcitabine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF03&showdescription=yes
J05AF04,stavudine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF04&showdescription=yes
J05AF05,lamivudine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF05&showdescription=yes
J05AF06,abacavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF06&showdescription=yes
J05AF07,tenofovir disoproxil,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF07&showdescription=yes
J05AF08,adefovir dipivoxil,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF08&showdescription=yes
J05AF09,emtricitabine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF09&showdescription=yes
J05AF10,entecavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF10&showdescription=yes
J05AF11,telbivudine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF11&showdescription=yes
J05AF12,clevudine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF12&showdescription=yes
J05AF13,tenofovir alafenamide,https://atcddd.fhi.no//atc_ddd_index/?code=J05AF13&showdescription=yes
J05AG01,nevirapine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AG01&showdescription=yes
J05AG02,delavirdine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AG02&showdescription=yes
J05AG03,efavirenz,https://atcddd.fhi.no//atc_ddd_index/?code=J05AG03&showdescription=yes
J05AG04,etravirine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AG04&showdescription=yes
J05AG05,rilpivirine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AG05&showdescription=yes
J05AG06,doravirine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AG06&showdescription=yes
J05AG07,elsulfavirine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AG07&showdescription=yes
J05AH01,zanamivir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AH01&showdescription=yes
J05AH02,oseltamivir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AH02&showdescription=yes
J05AH03,peramivir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AH03&showdescription=yes
J05AH04,laninamivir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AH04&showdescription=yes
J05AJ01,raltegravir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AJ01&showdescription=yes
J05AJ02,elvitegravir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AJ02&showdescription=yes
J05AJ03,dolutegravir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AJ03&showdescription=yes
J05AJ04,cabotegravir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AJ04&showdescription=yes
J05AP01,ribavirin,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP01&showdescription=yes
J05AP02,telaprevir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP02&showdescription=yes
J05AP03,boceprevir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP03&showdescription=yes
J05AP04,faldaprevir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP04&showdescription=yes
J05AP05,simeprevir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP05&showdescription=yes
J05AP06,asunaprevir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP06&showdescription=yes
J05AP07,daclatasvir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP07&showdescription=yes
J05AP08,sofosbuvir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP08&showdescription=yes
J05AP09,dasabuvir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP09&showdescription=yes
J05AP10,elbasvir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP10&showdescription=yes
J05AP11,grazoprevir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP11&showdescription=yes
J05AP12,coblopasvir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP12&showdescription=yes
J05AP13,ravidasvir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP13&showdescription=yes
J05AP14,narlaprevir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP14&showdescription=yes
J05AP51,sofosbuvir and ledipasvir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP51&showdescription=yes
J05AP52,"dasabuvir, ombitasvir, paritaprevir and ritonavir",https://atcddd.fhi.no//atc_ddd_index/?code=J05AP52&showdescription=yes
J05AP53,"ombitasvir, paritaprevir and ritonavir",https://atcddd.fhi.no//atc_ddd_index/?code=J05AP53&showdescription=yes
J05AP54,elbasvir and grazoprevir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP54&showdescription=yes
J05AP55,sofosbuvir and velpatasvir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP55&showdescription=yes
J05AP56,"sofosbuvir, velpatasvir and voxilaprevir",https://atcddd.fhi.no//atc_ddd_index/?code=J05AP56&showdescription=yes
J05AP57,glecaprevir and pibrentasvir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AP57&showdescription=yes
J05AP58,"daclatasvir, asunaprevir and beclabuvir",https://atcddd.fhi.no//atc_ddd_index/?code=J05AP58&showdescription=yes
J05AR01,zidovudine and lamivudine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR01&showdescription=yes
J05AR02,lamivudine and abacavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR02&showdescription=yes
J05AR03,tenofovir disoproxil and emtricitabine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR03&showdescription=yes
J05AR04,"zidovudine, lamivudine and abacavir",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR04&showdescription=yes
J05AR05,"zidovudine, lamivudine and nevirapine",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR05&showdescription=yes
J05AR06,"emtricitabine, tenofovir disoproxil and efavirenz",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR06&showdescription=yes
J05AR07,"stavudine, lamivudine and nevirapine",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR07&showdescription=yes
J05AR08,"emtricitabine, tenofovir disoproxil and rilpivirine",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR08&showdescription=yes
J05AR09,"emtricitabine, tenofovir disoproxil, elvitegravir and cobicistat",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR09&showdescription=yes
J05AR10,lopinavir and ritonavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR10&showdescription=yes
J05AR11,"lamivudine, tenofovir disoproxil and efavirenz",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR11&showdescription=yes
J05AR12,lamivudine and tenofovir disoproxil,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR12&showdescription=yes
J05AR13,"lamivudine, abacavir and dolutegravir",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR13&showdescription=yes
J05AR14,darunavir and cobicistat,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR14&showdescription=yes
J05AR15,atazanavir and cobicistat,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR15&showdescription=yes
J05AR16,lamivudine and raltegravir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR16&showdescription=yes
J05AR17,emtricitabine and tenofovir alafenamide,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR17&showdescription=yes
J05AR18,"emtricitabine, tenofovir alafenamide, elvitegravir and cobicistat",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR18&showdescription=yes
J05AR19,"emtricitabine, tenofovir alafenamide and rilpivirine",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR19&showdescription=yes
J05AR20,"emtricitabine, tenofovir alafenamide and bictegravir",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR20&showdescription=yes
J05AR21,dolutegravir and rilpivirine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR21&showdescription=yes
J05AR22,"emtricitabine, tenofovir alafenamide, darunavir and cobicistat",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR22&showdescription=yes
J05AR23,atazanavir and ritonavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR23&showdescription=yes
J05AR24,"lamivudine, tenofovir disoproxil and doravirine",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR24&showdescription=yes
J05AR25,lamivudine and dolutegravir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR25&showdescription=yes
J05AR26,darunavir and ritonavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR26&showdescription=yes
J05AR27,"lamivudine, tenofovir disoproxil and dolutegravir",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR27&showdescription=yes
J05AR28,stavudine and lamivudine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AR28&showdescription=yes
J05AR29,"emtricitabine, tenofovir alafenamide and dolutegravir",https://atcddd.fhi.no//atc_ddd_index/?code=J05AR29&showdescription=yes
J05AX01,moroxydine,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX01&showdescription=yes
J05AX02,lysozyme,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX02&showdescription=yes
J05AX05,inosine pranobex,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX05&showdescription=yes
J05AX06,pleconaril,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX06&showdescription=yes
J05AX07,enfuvirtide,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX07&showdescription=yes
J05AX09,maraviroc,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX09&showdescription=yes
J05AX10,maribavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX10&showdescription=yes
J05AX13,umifenovir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX13&showdescription=yes
J05AX17,enisamium iodide,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX17&showdescription=yes
J05AX18,letermovir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX18&showdescription=yes
J05AX19,tilorone,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX19&showdescription=yes
J05AX21,pentanedioic acid imidazolyl ethanamide,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX21&showdescription=yes
J05AX23,ibalizumab,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX23&showdescription=yes
J05AX24,tecovirimat,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX24&showdescription=yes
J05AX25,baloxavir marboxil,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX25&showdescription=yes
J05AX26,amenamevir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX26&showdescription=yes
J05AX27,favipiravir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX27&showdescription=yes
J05AX28,bulevirtide,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX28&showdescription=yes
J05AX29,fostemsavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX29&showdescription=yes
J05AX31,lenacapavir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX31&showdescription=yes
J05AX32,riamilovir,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX32&showdescription=yes
J05AX33,labuvirtide,https://atcddd.fhi.no//atc_ddd_index/?code=J05AX33&showdescription=yes
J06A,IMMUNE SERA,https://atcddd.fhi.no//atc_ddd_index/?code=J06A&showdescription=no
J06B,IMMUNOGLOBULINS,https://atcddd.fhi.no//atc_ddd_index/?code=J06B&showdescription=no
J06AA,Immune sera,https://atcddd.fhi.no//atc_ddd_index/?code=J06AA&showdescription=no
J06AA01,diphtheria antitoxin,https://atcddd.fhi.no//atc_ddd_index/?code=J06AA01&showdescription=yes
J06AA02,tetanus antitoxin,https://atcddd.fhi.no//atc_ddd_index/?code=J06AA02&showdescription=yes
J06AA03,snake venom antiserum,https://atcddd.fhi.no//atc_ddd_index/?code=J06AA03&showdescription=yes
J06AA04,botulinum antitoxin,https://atcddd.fhi.no//atc_ddd_index/?code=J06AA04&showdescription=yes
J06AA05,gas-gangrene sera,https://atcddd.fhi.no//atc_ddd_index/?code=J06AA05&showdescription=yes
J06AA06,rabies serum,https://atcddd.fhi.no//atc_ddd_index/?code=J06AA06&showdescription=yes
J06BA,"Immunoglobulins, normal human",https://atcddd.fhi.no//atc_ddd_index/?code=J06BA&showdescription=no
J06BB,Specific immunoglobulins,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB&showdescription=no
J06BC,Antibacterial monoclonal antibodies,https://atcddd.fhi.no//atc_ddd_index/?code=J06BC&showdescription=no
J06BD,Antiviral monoclonal antibodies,https://atcddd.fhi.no//atc_ddd_index/?code=J06BD&showdescription=no
J06BA01,"immunoglobulins, normal human, for extravascular adm.",https://atcddd.fhi.no//atc_ddd_index/?code=J06BA01&showdescription=yes
J06BA02,"immunoglobulins, normal human, for intravascular adm.",https://atcddd.fhi.no//atc_ddd_index/?code=J06BA02&showdescription=yes
J06BB01,anti-D (rh) immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB01&showdescription=yes
J06BB02,tetanus immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB02&showdescription=yes
J06BB03,varicella/zoster immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB03&showdescription=yes
J06BB04,hepatitis B immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB04&showdescription=yes
J06BB05,rabies immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB05&showdescription=yes
J06BB06,rubella immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB06&showdescription=yes
J06BB07,vaccinia immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB07&showdescription=yes
J06BB08,staphylococcus immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB08&showdescription=yes
J06BB09,cytomegalovirus immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB09&showdescription=yes
J06BB10,diphtheria immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB10&showdescription=yes
J06BB11,hepatitis A immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB11&showdescription=yes
J06BB12,"encephalitis, tick borne immunoglobulin",https://atcddd.fhi.no//atc_ddd_index/?code=J06BB12&showdescription=yes
J06BB13,pertussis immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB13&showdescription=yes
J06BB14,measles immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB14&showdescription=yes
J06BB15,mumps immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB15&showdescription=yes
J06BB19,anthrax immunoglobulin,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB19&showdescription=yes
J06BB30,combinations,https://atcddd.fhi.no//atc_ddd_index/?code=J06BB30&showdescription=yes
J06BC01,nebacumab,https://atcddd.fhi.no//atc_ddd_index/?code=J06BC01&showdescription=yes
J06BC02,raxibacumab,https://atcddd.fhi.no//atc_ddd_index/?code=J06BC02&showdescription=yes
J06BC03,bezlotoxumab,https://atcddd.fhi.no//atc_ddd_index/?code=J06BC03&showdescription=yes
J06BC04,obiltoxaximab,https://atcddd.fhi.no//atc_ddd_index/?code=J06BC04&showdescription=yes
J06BD01,palivizumab,https://atcddd.fhi.no//atc_ddd_index/?code=J06BD01&showdescription=yes
J06BD02,motavizumab,https://atcddd.fhi.no//atc_ddd_index/?code=J06BD02&showdescription=yes
J06BD03,tixagevimab and cilgavimab,https://atcddd.fhi.no//atc_ddd_index/?code=J06BD03&showdescription=yes
J06BD04,ansuvimab,https://atcddd.fhi.no//atc_ddd_index/?code=J06BD04&showdescription=yes
J06BD05,sotrovimab,https://atcddd.fhi.no//atc_ddd_index/?code=J06BD05&showdescription=yes
J06BD06,regdanvimab,https://atcddd.fhi.no//atc_ddd_index/?code=J06BD06&showdescription=yes
J06BD07,casirivimab and imdevimab,https://atcddd.fhi.no//atc_ddd_index/?code=J06BD07&showdescription=yes
J06BD08,nirsevimab,https://atcddd.fhi.no//atc_ddd_index/?code=J06BD08&showdescription=yes
J06BD09,sipavibart,https://atcddd.fhi.no//atc_ddd_index/?code=J06BD09&showdescription=yes
J07A,BACTERIAL VACCINES,https://atcddd.fhi.no//atc_ddd_index/?code=J07A&showdescription=no
J07B,VIRAL VACCINES,https://atcddd.fhi.no//atc_ddd_index/?code=J07B&showdescription=no
J07C,"BACTERIAL AND VIRAL VACCINES, COMBINED",https://atcddd.fhi.no//atc_ddd_index/?code=J07C&showdescription=no
J07X,OTHER VACCINES,https://atcddd.fhi.no//atc_ddd_index/?code=J07X&showdescription=no
J07AC,Anthrax vaccines,https://atcddd.fhi.no//atc_ddd_index/?code=J07AC&showdescription=no
J07AD,Brucellosis vaccines,https://atcddd.fhi.no//atc_ddd_index/?code=J07AD&showdescription=no
J07AE,Cholera vaccines,https://atcddd.fhi.no//atc_ddd_index/?code=J07AE&showdescription=no
J07AF,Diphtheria vaccines,https://atcddd.fhi.no//atc_ddd_index/?code=J07AF&showdescription=no
J07AG,Haemophilus influenzae B vaccines,https://atcddd.fhi.no//atc_ddd_index/?code=J07AG&showdescription=no
J07AH,Meningococcal vaccines,https://atcddd.fhi.no//atc_ddd_index/?code=J07AH&showdescription=no
J07AJ,Pertussis vaccines,https://atcddd.fhi.no//atc_ddd_index/?code=J07AJ&showdescription=no
J07AK,Plague vaccines,https://atcddd.fhi.no//atc_ddd_index/?code=J07AK&showdescription=no
J07AL,Pneumococcal vaccines,https://atcddd.fhi.no//atc_ddd_index/?code=J07AL&showdescription=no
J07AM,Tetanus vaccines,https://atcddd.fhi.no//atc_ddd_index/?code=J07AM&showdescription=no
J07AN,Tuberculosis vaccines,https://atcddd.fhi.no//atc_ddd_index/?code=J07AN&showdescription=no
J07AP,Typhoid vaccines,https://atcddd.fhi.no//atc_ddd_index/?code=J07AP&showdescription=no
J07AR,Typhus (exanthematicus) vaccines,https://atcddd.fhi.no//atc_ddd_index/?code=J07AR&showdescription=no
